"","word","freq","length_word"
"8618","窄體短帶鳚",3,5
"8619","粉紅小丑",4,4
"8620","粉紅毛蹲龍蝦",1,6
"8621","粉紅尾砲彈",3,5
"8622","粉紅花八角",1,5
"8623","粉紅蝴蝶蘭",7,5
"8624","粉紅燕鷗",1,4
"8625","粉紅龍",2,3
"8626","粉紅黏帚黴",4,5
"8627","粉背蕨",3,3
"8628","粉條兒屬",1,4
"8629","粉粘",3,2
"8630","粉腹天蛾",2,4
"8631","粉葛",7,2
"8632","粉葛藤",8,3
"8633","粉綠尺蛾",2,4
"8634","粉黛廣翅蠟蟬",1,6
"8635","粉藍倒吊",2,4
"8636","粉蟳",1,2
"8637","粉鰻",3,2
"8638","紋白蝶",1,3
"8639","紋身龍蝦",1,4
"8640","紋花林蛇",1,4
"8641","紋扁背魨",3,4
"8642","紋倒吊",3,3
"8643","紋蛇鰻",2,3
"8644","紋喉雀鶥",2,4
"8645","紋斑絲鰕虎魚",2,6
"8646","紋黃粉蝶",1,4
"8647","紋縞鰕虎魚",2,5
"8648","紋螢",1,2
"8649","紋雕厚螯瓷蟹",1,6
"8650","紋鱧",3,2
"8651","納氏異齒鳚",2,5
"8652","納氏燕鰩魚",2,5
"8653","納茜菜科",1,4
"8654","納塔爾刺桐",28,5
"8655","納爾遜黏盲鰻",2,6
"8656","納螋",1,2
"8657","紐氏台灣缺翅蟲",1,7
"8658","紐藤",2,2
"8659","純色啄花鳥",1,5
"8660","純色鷦鶯",2,4
"8661","純潔細螯蟹",2,5
"8662","素木三線蝶",1,5
"8663","素木馬蜂",1,4
"8664","素弄蝶",3,3
"8665","素雅灰蝶",1,4
"8666","紡車索",5,3
"8667","紡星花金龜",1,5
"8668","紡綞鰤",3,3
"8669","紡錘角藻剛毛變種",4,8
"8670","紡錘烏賊",1,4
"8671","紡錘蛇鯖",2,4
"8672","紡織娘",2,3
"8673","索氏九棘鱸",5,5
"8674","索洛後頜魚",1,5
"8675","缺六點天蛾",1,5
"8676","缺角天蛾",1,4
"8677","缺刻蓋螯寄居蟹",1,7
"8678","翅沙",6,2
"8679","翅底三線小灰蝶",2,7
"8680","翅柄假膜蕨",15,5
"8681","翅軸假金星蕨",10,6
"8682","胭脂冷",32,3
"8683","胭脂紅斑蛾",1,5
"8684","胭脂葦棲鰕虎",1,6
"8685","胭脂蝦",2,3
"8686","胭脂樹尾孢菌",1,6
"8687","胸毛台灣絨毛金龜",1,8
"8688","胸毛臺灣絨毛金龜",1,8
"8689","胸角閻魔金龜",1,6
"8690","胸紋赤虎天牛",1,6
"8691","胸紋刺鬚虎天牛",2,7
"8692","胸紋青銅虎天牛",2,7
"8693","胸紋淡青天牛",1,6
"8694","胸條薄翅天牛",1,6
"8695","胸斑大咽齒魚",1,6
"8696","胸斑海豬魚",1,5
"8697","胸斑眶鋸雀鯛",4,6
"8698","胸斑裂唇鯛",1,5
"8699","胸斑擬隆鯛",1,5
"8700","胸斑磯塘鱧",1,5
"8701","胸稜馬蜂",2,4
"8702","胸皺深山天牛",1,6
"8703","胸點天蛾",1,4
"8704","胸雙紋刺鬚虎天牛",1,8
"8705","能高羊耳蘭",1,5
"8706","能高鱗毛蕨",1,5
"8707","脂眼鯡",3,3
"8708","脂鮠",1,2
"8709","脆白果藻",2,4
"8710","脆枝青苔",8,4
"8711","脆弱蕈珊瑚",1,5
"8712","脆葉金毛苔",2,5
"8713","脆葉紅毛苔",2,5
"8714","脈耳草",8,3
"8715","脈耳草屬",4,4
"8716","脊足武綿蟹",1,5
"8717","脊高蛇",1,3
"8718","脊愚首鱈",1,4
"8719","脊線小菱扇珊瑚",1,7
"8720","脊額外鞭腕蝦",1,6
"8721","臭肉",5,2
"8722","臭肉仔",3,3
"8723","臭肉鰮",18,3
"8724","臭艾",5,2
"8725","臭尿破魴",2,4
"8726","臭肚",48,2
"8727","臭板蟲",1,3
"8728","臭青公",3,3
"8729","臭青仔",1,3
"8730","臭青母",3,3
"8731","臭青龜",1,3
"8732","臭草仔",11,3
"8733","臭黃蟒",3,3
"8734","臭萬年",2,3
"8735","臭腥仔",4,3
"8736","臭腥鰻",37,3
"8737","臭貍",2,2
"8738","臭辣樹",7,3
"8739","臭頭格子",1,4
"8740","臭頭格仔",16,4
"8741","臭臊成",21,3
"8742","臭薺",2,2
"8743","臭鼩",1,2
"8744","臭蟻",1,2
"8745","茗荷介",1,3
"8746","茜草白腰天蛾",1,6
"8747","茜草紅後斜線天蛾",2,8
"8748","茜樹",4,2
"8749","茭白筍",3,3
"8750","茴香屬",1,3
"8751","茶灰蝶",2,3
"8752","茶色鬼蛛",11,4
"8753","茶色條斑蠅虎",20,6
"8754","茶色圓蜘",11,4
"8755","茶色雙紋長鬚天牛",1,8
"8756","茶枝木蠹蛾",2,5
"8757","茶金龜",1,3
"8758","茶紅蟲",2,3
"8759","茶胡麻天牛",1,5
"8760","茶翅偽葉蟲花天牛",1,8
"8761","茶翅細赤蘋果天牛",1,8
"8762","茶翅蟑螂",8,4
"8763","茶細蟎",1,3
"8764","茶斑大頭蛇",2,5
"8765","茶斑蛾",1,3
"8766","茶鉤蛾",2,3
"8767","茶褐斑鳳蝶",2,5
"8768","茶褐蜆蝶",2,4
"8769","茶蠶",2,2
"8770","茸毛藜豆",12,4
"8771","荇菜",1,2
"8772","草山細花天牛",3,6
"8773","草甘",1,2
"8774","草皮星背海蛞蝓",2,7
"8775","草目蝶",2,3
"8776","草地夜蛾",1,4
"8777","草決明",2,3
"8778","草果藥",9,3
"8779","草花蛇",2,3
"8780","草根魚",5,3
"8781","草莓",2,2
"8782","草莓結螺",2,4
"8783","草野氏櫧",8,4
"8784","草野錐果",8,4
"8785","草游蛇",2,3
"8786","草稃羊茅",73,4
"8787","草蛛",2,2
"8788","草黃粉蝶",1,4
"8789","草腹鏈蛇",2,4
"8790","草對蝦",1,3
"8791","草蜢蜂(台語)",1,5
"8792","草蓯容屬",1,4
"8793","草蝦",1,2
"8794","草質假複葉耳蕨",7,7
"8795","草螟仔",6,3
"8796","草鰱",7,2
"8797","草鰻",3,2
"8798","草鷺",1,2
"8799","荊球花",12,3
"8800","荏",3,1
"8801","荒木小紫蛺蝶",3,6
"8802","荒賀長鱸",1,4
"8803","荔枝灰蝶",2,4
"8804","荔枝魚",8,3
"8805","荔枝蝽",1,3
"8806","荔波壁虎",1,4
"8807","荔蝽",1,2
"8808","蚓腹蛛",1,3
"8809","蚓鰻",5,2
"8810","蚤蝽",1,2
"8811","蚧灰蝶",2,3
"8812","衽環粉蝶",1,4
"8813","衿麻",2,2
"8814","豹紋九棘鱸",3,5
"8815","豹紋勾吻鱔",2,5
"8816","豹紋木蠹蛾",2,5
"8817","豹紋窄尾魟",3,5
"8818","豹紋蛺蝶",1,4
"8819","豹紋裸胸鱔",2,5
"8820","豹紋魟",5,3
"8821","豹紋蝶",1,3
"8822","豹紋蟑螂",3,4
"8823","豹紋鯊",5,3
"8824","豹紋鰓棘鱸",4,5
"8825","豹紋鱠",3,3
"8826","豹斑蛺蝶",1,4
"8827","豹裳捲葉蛾",1,5
"8828","豹貓",2,2
"8829","豹鮃",3,2
"8830","豹鮫",2,2
"8831","豹蠹蛾",2,3
"8832","財神魚",15,3
"8833","貢氏孔鼬鳚",1,5
"8834","貢氏巨口魚",2,5
"8835","貢氏角魚",1,4
"8836","貢氏紅娘魚",1,5
"8837","貢氏深海青眼魚",2,7
"8838","貢氏魯氏魚",2,5
"8839","貢仔",4,2
"8840","迷人肋杯珊瑚",1,6
"8841","迷你小灰蝶",5,5
"8842","迷你灰蝶",5,4
"8843","迹斑綠刺蛾",1,5
"8844","逆葉蹄蓋蕨",4,5
"8845","酒丹參",1,3
"8846","酒杯槐葉萍",1,5
"8847","酒紅朱雀",3,4
"8848","酒瓶木棉",2,4
"8849","釘地蜈蚣",4,4
"8850","針",4,1
"8851","針毛蕨屬",1,4
"8852","針毛鱗蓋蕨",5,5
"8853","針牛尾",4,3
"8854","針尾田鷸",1,4
"8855","針尾雨燕",3,4
"8856","針尾鴨",2,3
"8857","針芽肺衣",1,4
"8858","針烏賊",1,3
"8859","針胸粗腿天牛",1,6
"8860","針梭",10,2
"8861","針筒草",2,3
"8862","針葉碟形珊瑚",1,6
"8863","針葉擬石花菜",4,6
"8864","針嘴鰮",3,3
"8865","針鰭鮗",2,3
"8866","閃白波灰蝶",1,5
"8867","閃光魚",3,3
"8868","閃電蛺蝶",1,4
"8869","閃電綠蛺蝶",1,5
"8870","閃電蝶",1,3
"8871","閃藍長尾灰蝶",1,6
"8872","陝西灰苔",3,4
"8873","隼",1,1
"8874","馬刀",1,2
"8875","馬口",2,2
"8876","馬太黛眼蝶",1,5
"8877","馬夫魚",3,3
"8878","馬氏鱗鰭梅鯛",1,6
"8879","馬加",10,2
"8880","馬加鯊",6,3
"8881","馬甲菝葜",1,4
"8882","馬戍",2,2
"8883","馬來灰蝶",3,4
"8884","馬來卵形蜉金龜",4,7
"8885","馬來喙盲椿象",1,6
"8886","馬來稜背馬糞金龜",1,8
"8887","馬來鰂",7,3
"8888","馬拉巴",4,3
"8889","馬拉巴栗屬",1,5
"8890","馬拉巴綠一文字蝶",1,8
"8891","馬拉巴綠蛺蝶",1,6
"8892","馬拉麗體魚",2,5
"8893","馬面單棘魨",2,5
"8894","馬面魨",2,3
"8895","馬島氏管竺鯛",1,6
"8896","馬格莉特擬棘茄魚",1,8
"8897","馬桑",3,2
"8898","馬都拉叉牙鰕虎魚",4,8
"8899","馬場葉海蛞",1,5
"8900","馬塔法海龍",2,5
"8901","馬嘉",2,2
"8902","馬齊魚",4,3
"8903","馬德拉藤",3,4
"8904","馬魯古岩瓷蟹",1,6
"8905","馬蹄唬螺",2,4
"8906","馬蹄髯鬚夜蛾",3,6
"8907","馬頭",8,2
"8908","馬頭鯛",3,3
"8909","馬賽菊珊瑚",2,5
"8910","馬鮫",3,2
"8911","馬禮士杜鵑",6,5
"8912","馬鞭魚",1,3
"8913","馬櫻丹",11,3
"8914","馬纓丹屬",1,4
"8915","馬鱭",1,2
"8916","骨碎補",7,3
"8917","高士佛羊耳蘭",2,6
"8918","高士佛豆蘭",2,5
"8919","高士佛擬肋毛蕨",8,7
"8920","高山七葉一枝花",6,7
"8921","高山大叢苔",3,5
"8922","高山女婁草",2,5
"8923","高山毛茛",2,4
"8924","高山毛莨",2,4
"8925","高山毛連菜",1,5
"8926","高山毛蘭",6,4
"8927","高山台灣芝麻蝸牛",1,8
"8928","高山白腹鼠",3,5
"8929","高山卷耳",2,4
"8930","高山卷柏",4,4
"8931","高山波紋蛇目蝶",2,7
"8932","高山柏",8,3
"8933","高山紅門蘭",3,5
"8934","高山真苔",8,4
"8935","高山粉蝶",2,4
"8936","高山細胴天牛",1,6
"8937","高山短翅鶯",1,5
"8938","高山紫柄蕨",10,5
"8939","高山絨蘭",6,4
"8940","高山蛤蘭",6,4
"8941","高山象白蟻",1,5
"8942","高山鼠耳蝠",1,5
"8943","高山綠小灰蝶",2,6
"8944","高山蓼",4,3
"8945","高山懸鉤子",4,5
"8946","高木氏細鯿",3,5
"8947","高氏榿寄生",1,5
"8948","高加索薹草",5,5
"8949","高沙子燕灰蝶",1,6
"8950","高身棒花魚",2,5
"8951","高身種子鯊",2,5
"8952","高身鏟頜魚",2,5
"8953","高身鯝魚",2,4
"8954","高身鐮柄魚",2,5
"8955","高知沙鰈",1,4
"8956","高屏馬口魚",1,5
"8957","高砂小灰蝶",1,5
"8958","高砂天鵝絨天牛",1,7
"8959","高砂白天牛",1,5
"8960","高砂白帶銹天牛",1,7
"8961","高砂白蟻",1,4
"8962","高砂刺鬚虎天牛",1,7
"8963","高砂房鬚紅天牛",2,7
"8964","高砂長尾灰蝶",1,6
"8965","高砂紅小灰蝶",2,6
"8966","高砂紅天牛",1,5
"8967","高砂紅紋大蕈蟲",1,7
"8968","高砂細天牛",1,5
"8969","高砂細翅天牛",1,6
"8970","高砂細胴天牛",1,6
"8971","高砂蛇",4,3
"8972","高砂痣灰蝶",1,5
"8973","高砂黃斑挾蝶",2,6
"8974","高砂黑花天牛",5,6
"8975","高砂綠一文字蝶",3,7
"8976","高砂綠小灰蝶",2,6
"8977","高突足襞蛞蝓",1,6
"8978","高突滑尾蛞蝓",1,6
"8979","高突覆套蛞蝓",1,6
"8980","高音符絲鱉甲蝸牛",1,8
"8981","高倫頜鱗鰕虎魚",3,7
"8982","高翅真鯊",2,4
"8983","高桿莎草",14,4
"8984","高椋白蝶",2,4
"8985","高稈莎草",14,4
"8986","高雄山蟲草",1,5
"8987","高雄金線蓮",1,5
"8988","高雄琉璃小灰蝶",2,7
"8989","高雄球柱草",5,5
"8990","高塔台灣山蝸牛",1,7
"8991","高粱",2,2
"8992","高粱泡",3,3
"8993","高腳假鐵線草",8,6
"8994","高銀斧魚",1,4
"8995","高嶺升天鳳蝶",5,6
"8996","高嶺劍鳳蝶",5,5
"8997","高額綠鸚嘴魚",2,6
"8998","高蹺鷸",1,3
"8999","高麗菜",3,3
"9000","高麗雉",1,3
"9001","高鰭白眼鮫",7,5
"9002","高鰭刺尾鯛",3,5
"9003","高鰭帶魚",6,4
"9004","高鰭連鰭䲗",1,5
"9005","高鰭鸚嘴魚",3,5
"9006","高體小沙丁",3,5
"9007","高體四長棘鯛",3,6
"9008","高體四鬚䰾",2,5
"9009","高體白甲魚",2,5
"9010","高體鲃屬",1,4
"9011","高體擬花鮨",2,5
"9012","高體囊頭鮋",1,5
"9013","鬥氏天竺鯛",2,5
"9014","鬼土魟",3,3
"9015","鬼平",7,2
"9016","鬼石狗公",2,4
"9017","鬼角竹",30,3
"9018","鬼虎魚",15,3
"9019","鬼苦苣",21,3
"9020","鬼針草",3,3
"9021","鬼郭公",1,3
"9022","鬼蝠魟",13,3
"9023","鬼臉天蛾",1,4
"9024","鬼櫟",2,2
"9025","鬼蘭",7,2
"9026","乾馬",1,2
"9027","乾葛",5,2
"9028","偃柏",1,2
"9029","假人字蝶",1,4
"9030","假大羽鐵角蕨",2,6
"9031","假石松",6,3
"9032","假耳羽短腸蕨",4,6
"9033","假冷蕨",7,3
"9034","假甹莢屬",1,4
"9035","假走馬風",2,4
"9036","假刺莧",1,3
"9037","假金星蕨屬",1,5
"9038","假籼挵蝶",4,4
"9039","假紅新娘仔",2,5
"9040","假苦參",2,3
"9041","假面砲彈",2,4
"9042","假脈蕨",3,3
"9043","假馬蹄",3,3
"9044","假馬蹄草",1,4
"9045","假敗醬",3,3
"9046","假蛇尾草",1,4
"9047","假連翹屬",1,4
"9048","假紫萁",13,3
"9049","假紫萬年青",5,5
"9050","假菜豆",4,3
"9051","假黃魚",3,3
"9052","假煙葉樹",8,4
"9053","假葉下珠屬",2,5
"9054","假零陵香",3,4
"9055","假漂漂",4,3
"9056","假漣紋青灰蝶",2,6
"9057","假酸漿",2,3
"9058","假酸漿屬",1,4
"9059","假複葉耳蕨",7,5
"9060","假橫帶扁背魨",2,6
"9061","假鱗毛蕨屬",1,5
"9062","偉而曼白蝶",2,5
"9063","偏穗花屬",1,4
"9064","健壯薹草",2,4
"9065","側牙鱸",8,3
"9066","側生根生壺菌",2,6
"9067","側多食跗線蟎",1,6
"9068","側帶天竺鯛",2,5
"9069","側帶海豬魚",2,5
"9070","側帶鋸鱗鰕虎魚",1,7
"9071","側帶磯塘鱧",1,5
"9072","側條斑粉蝶",1,5
"9073","側斑擬鸚鯛",1,5
"9074","側窩眼紋藻",3,5
"9075","側線孟蠅",4,4
"9076","偽中條細花天牛",1,7
"9077","偽牛角閻魔金龜",1,7
"9078","偽白堊射脈菌",1,6
"9079","偽禾弄蝶",4,4
"9080","偽角渦蟲科",1,5
"9081","偽苦苣苔屬",1,5
"9082","偽斑紋微小天牛",1,7
"9083","偽黑丸嗡蜣螂",2,6
"9084","偽裝單肢蝦",1,5
"9085","偽鉤鐮翅綠尺蛾",2,7
"9086","偽綠等彩蠅",1,5
"9087","偽蝮蛇",3,3
"9088","偽鋸花天牛",1,5
"9089","偽囊尾孢菌",4,5
"9090","冕柳鶯",1,3
"9091","剪翅單眼蛇目蝶",2,7
"9092","剪翅單環蝶",2,5
"9093","剪絨花",1,3
"9094","剪葉鐵角蕨",11,5
"9095","副穴蟎屬",1,4
"9096","副虫穴蟎屬",1,5
"9097","副烏毛蕨屬",1,5
"9098","副彩鱊",3,3
"9099","副鋸翅青尺蛾",1,6
"9100","副䱵",2,2
"9101","勒氏簑鮋",5,4
"9102","勒李",1,2
"9103","匐枝栓果菊",1,5
"9104","匙形羅伊孔菌",1,6
"9105","匙嘴鷸",3,3
"9106","參子",2,2
"9107","啞巴鮫",1,3
"9108","啡環蛺蝶",2,4
"9109","圈紋菊珊瑚",1,5
"9110","圈項鰏",1,3
"9111","國公",14,2
"9112","國王雀鯛",2,4
"9113","國王琵琶",2,4
"9114","國姓小紫蛺蝶",1,6
"9115","國姓白蛺蝶",1,5
"9116","國姓魚",9,3
"9117","國旗仔",5,3
"9118","基紅粉蝶",1,4
"9119","基紅鳳蝶",1,4
"9120","基胡蜂",1,3
"9121","基黑長喙天蛾",3,6
"9122","基裏庫氏藻",1,5
"9123","基褐刺蛾",2,4
"9124","堅仔",3,2
"9125","堅平祝蛾",1,4
"9126","堅松毬",3,3
"9127","堅果鳳尾蕉科",1,6
"9128","堅葯蘭屬",1,4
"9129","堇菜科",1,3
"9130","婀蛺蝶",3,3
"9131","婆羅洲無鰭鰩",2,6
"9132","婆羅洲裸鯆",2,5
"9133","宿枝小膜蓋蕨",21,6
"9134","宿霧黃瓜鰕虎",1,6
"9135","密毛山薑",3,4
"9136","密毛平鰓海蛞蝓",1,7
"9137","密毛沙菜",1,4
"9138","密毛蒟蒻",1,4
"9139","密毛蒿蕨",4,4
"9140","密毛鱗毛蕨",6,5
"9141","密氏人面蟹",1,5
"9142","密甘草",3,3
"9143","密花苣苔",7,4
"9144","密花節節紅",3,5
"9145","密星隱魚",2,4
"9146","密紋泡螺",3,4
"9147","密紋瞿眼蝶",1,5
"9148","密脈鵝掌柴",6,5
"9149","密斑刺魨",7,4
"9150","密斑馬面魨",3,5
"9151","密溝圓魨(皺紋光魨)",4,8
"9152","密腺毛蕨",10,4
"9153","密腺金星蕨",15,5
"9154","密葉卷柏",5,4
"9155","密葉荷領苔變種",1,7
"9156","密葉劍蕨",4,4
"9157","密網裸胸鱔",2,5
"9158","密線刺尾魚",2,5
"9159","密點少棘胡椒鯛(胡椒鯛",2,10
"9160","密點臭肚",4,4
"9161","密點裸胸鱔",3,5
"9162","密點蝴蝶魚",2,5
"9163","密繖天胡荽",9,5
"9164","密鰓魚",3,3
"9165","密鱗鱗毛蕨",4,5
"9166","將樂麗蛛",3,4
"9167","屠氏招潮蟹",2,5
"9168","崇澍蕨",3,3
"9169","崔恩多彩海蛞蝓",2,7
"9170","崖沙燕",2,3
"9171","崖胥",2,2
"9172","崗邊菊",1,3
"9173","崛川氏棕蝠",2,5
"9174","巢蕨",8,2
"9175","帶'狀瓶爾小草屬",1,7
"9176","帶刀魚",3,3
"9177","帶尾美鰭魚",2,5
"9178","帶尾裸胸鱔",1,5
"9179","帶尾鸚鯛",2,4
"9180","帶弄蝶",2,3
"9181","帶挵蝶",1,3
"9182","帶紋矛吻海龍",2,6
"9183","帶紋赤蛇",2,4
"9184","帶紋雙光魚",1,5
"9185","帶紋躄魚",9,4
"9186","帶梭",4,2
"9187","帶魚",7,2
"9188","帶鉤蛾",3,3
"9189","帶點石斑魚",2,5
"9190","常見椰眼蝶",2,5
"9191","康氏似鰺",1,4
"9192","康氏馬鮫",3,4
"9193","康吉鰻",4,3
"9194","康得鋸鱗魚",3,5
"9195","康德松毬",3,4
"9196","張氏石松",2,4
"9197","張氏紫薇",5,4
"9198","張伯倫多角海蛞蝓",1,8
"9199","強肋偏蒴苔",2,5
"9200","強壯屣珊瑚",1,5
"9201","強壯潛蠅",1,4
"9202","強腳樹鶯",5,4
"9203","強齒耳螺",1,4
"9204","彩青尺蛾",3,4
"9205","彩虹叩頭蟲",1,5
"9206","彩虹台灣絨毛金龜",1,8
"9207","彩虹倒吊",3,4
"9208","彩虹連鰭唇魚",2,6
"9209","彩菱蝗",1,3
"9210","彩葉草",4,3
"9211","彩葉蚌蘭",4,4
"9212","彩蝠",1,2
"9213","彩燕灰蝶",1,4
"9214","彩龜",2,2
"9215","彩鹮",2,2
"9216","彫紋海龍",2,4
"9217","捧束梗孢菌原變種",3,8
"9218","捲捲",1,2
"9219","掃把蕨屬",1,4
"9220","掃帚魚",3,3
"9221","排骨蝶",1,3
"9222","掘氏擬棘鯛",2,5
"9223","掛角燕",2,3
"9224","掠齒煙",3,3
"9225","接合菌門",2,4
"9226","接骨木山鉤蛾",2,6
"9227","接骨木屬",1,4
"9228","接骨草",3,3
"9229","接骨蓮",1,3
"9230","啟目布仔",2,4
"9231","敏豆",1,2
"9232","敏魚",2,2
"9233","敏銳頂盾珊瑚",1,6
"9234","救荒野豌豆",13,5
"9235","斜花珊瑚",1,4
"9236","斜門",8,2
"9237","斜紅網葉藻",1,5
"9238","斜紋後紅天蛾",1,6
"9239","斜紋蝴蝶魚",1,5
"9240","斜紋蝶",2,3
"9241","斜脈粗葉木",8,5
"9242","斜基粗葉木",14,5
"9243","斜帶板機魨",2,5
"9244","斜帶笛鯛",2,4
"9245","斜帶寒鯛",2,4
"9246","斜帶普提魚",2,5
"9247","斜帶紫魚",3,4
"9248","斜帶鈍塘鱧",1,5
"9249","斜帶黃舟蛾",1,5
"9250","斜帶暗枯葉蛾",2,6
"9251","斜帶櫛眼鰕虎魚",2,7
"9252","斜帶黛眼蝶",1,5
"9253","斜條鬼天牛",1,5
"9254","斜條斑灰蝶",1,5
"9255","斜黃舟蛾",2,4
"9256","斜葉金星蕨",6,5
"9257","旋花天蛾",2,4
"9258","旋風管蟲",1,4
"9259","旋莢木屬",1,4
"9260","旋鰓管蟲",1,4
"9261","旋鰡",2,2
"9262","旋鰡鼓",2,3
"9263","曹氏棘腹蛛",1,5
"9264","曹白魚",7,3
"9265","曹達氏閻魔金龜",1,7
"9266","曹德氏棘蜘",1,5
"9267","曼氏短槳蟹",3,5
"9268","曼氏擬隆鯛",1,5
"9269","曼波",17,2
"9270","曼甯麗阿蛄蝦",1,6
"9271","曼德蜉金龜",2,5
"9272","曼龍",3,2
"9273","望潮",1,2
"9274","望鶴蘭",3,3
"9275","桫欏",17,2
"9276","桫欏鱗毛蕨",5,5
"9277","桴藎",8,2
"9278","桶仔竹",1,3
"9279","桶後羊耳蒜",10,5
"9280","桶海綿蟹",1,4
"9281","梅山鐵線蕨",2,5
"9282","梅氏棘鰓鼬鳚",1,6
"9283","梅李曲尾苔",2,5
"9284","梅花鹿",1,3
"9285","梅花鯊",2,3
"9286","梅葉冬青",4,4
"9287","梔子灰蝶",2,4
"9288","梜木",2,2
"9289","條尾光鰓魚",2,5
"9290","條尾刺尻魚",5,5
"9291","條尾燕魟",3,4
"9292","條紋二鬚䰾",3,5
"9293","條紋小䰾",3,4
"9294","條紋天蛾",1,4
"9295","條紋台灣絨毛金龜",1,8
"9296","條紋石鱸",4,4
"9297","條紋地膽",1,4
"9298","條紋多角海蛞蝓",1,7
"9299","條紋尖鼻魨",2,5
"9300","條紋赤尾冬",4,5
"9301","條紋刺尾魚",6,5
"9302","條紋河魨",4,4
"9303","條紋沼澤魚",1,5
"9304","條紋柱唇海兔",1,6
"9305","條紋美體鰻",2,5
"9306","條紋若梅鯛",1,5
"9307","條紋狹鰕虎",2,5
"9308","條紋狹鰕虎魚",2,6
"9309","條紋動齒鳚",4,5
"9310","條紋細鰕虎",2,5
"9311","條紋規仔",2,4
"9312","條紋章魚",2,4
"9313","條紋斑竹鯊",5,5
"9314","條紋棕色長腳蜂",2,7
"9315","條紋緋鯉",3,4
"9316","條紋裸海鱔",3,5
"9317","條紋裸絨鮋",1,5
"9318","條紋蝶",6,3
"9319","條紋貓蛛",1,4
"9320","條紋頭鮫",1,4
"9321","條紋頭鯊",1,4
"9322","條紋戴氏魚",2,5
"9323","條紋擬花鮨",2,5
"9324","條紋擬鸚鯛",1,5
"9325","條紋磯塘鱧",1,5
"9326","條魚",2,2
"9327","條斑副緋鯉",2,5
"9328","條舅",3,2
"9329","條穗薹草",2,4
"9330","梣葉懸鉤子",2,5
"9331","梨山台灣絨毛金龜",1,8
"9332","梨山臺灣絨毛金龜",1,8
"9333","梨山鮭",2,3
"9334","梨山鱒",2,3
"9335","梨竹",4,2
"9336","梨花遷粉蝶",3,5
"9337","梨葉懸鉤子",4,5
"9338","梨蝽象",1,3
"9339","梭氏蜥",2,3
"9340","梭地雀鯛",2,4
"9341","梭形富山鰕虎魚",2,7
"9342","梭馬管孔珊瑚",1,6
"9343","梭德氏游蛇",1,5
"9344","梭德氏華珊瑚蛇",2,7
"9345","梭德氏舅母蛇",1,6
"9346","梭齒",3,2
"9347","梯次蛾",2,3
"9348","梯雙分華苔蛾",2,6
"9349","梳毛蕨",10,3
"9350","梳美艷苔蛾",2,5
"9351","梳葉蕨屬",1,4
"9352","梳齒",3,2
"9353","梵尼蘭屬",1,4
"9354","殺目魚",9,3
"9355","毬厚殼仔",1,4
"9356","涎魚",1,2
"9357","淋漓",3,2
"9358","淋漓柯",7,3
"9359","淋漓錐",3,3
"9360","淡小紋青斑蝶",4,6
"9361","淡小紋淡青斑蝶",4,7
"9362","淡水石斑",2,4
"9363","淡水老虎",2,4
"9364","淡水河鮠",1,4
"9365","淡水雲鰓金龜",1,6
"9366","淡水鰻",1,3
"9367","淡灰海蛇",2,4
"9368","淡竹眼蝶",1,4
"9369","淡色小紋青斑蝶",4,7
"9370","淡色盾巨孢囊",1,6
"9371","淡色粗天牛",1,5
"9372","淡色黃粉蝶",1,5
"9373","淡色黃斑弄蝶",1,6
"9374","淡色黃斑挵蝶",1,6
"9375","淡色雙紋天牛",1,6
"9376","淡青灰蝶",1,4
"9377","淡青色小灰蝶",1,6
"9378","淡青色長尾小灰蝶",1,8
"9379","淡青長尾波紋小灰蝶",1,9
"9380","淡青胡麻斑小灰蝶",1,8
"9381","淡青雀斑小灰蝶",1,7
"9382","淡青雀斑灰蝶",1,6
"9383","淡青斑蝶",3,4
"9384","淡紋小毛蟲",2,5
"9385","淡紋長喙天蛾",1,6
"9386","淡紋青斑蝶",1,5
"9387","淡紋粗天牛",3,5
"9388","淡紋蔭蝶",1,4
"9389","淡紋黛眼蝶",1,5
"9390","淡棕絨蓋牛肝菌",2,7
"9391","淡紫小灰蝶",1,5
"9392","淡紫白蝶",3,4
"9393","淡紫粉蝶",3,4
"9394","淡紫脈粉蝶",3,5
"9395","淡紫異色粉蝶",3,6
"9396","淡雲蝶",2,3
"9397","淡黃尖尾尺蛾",1,6
"9398","淡黃蝶",6,3
"9399","淡黑小灰蝶",3,5
"9400","淡黑紅天牛",1,5
"9401","淡綠弄蝶",1,4
"9402","淡綠短腸蕨",3,5
"9403","淡綠雙尾蛺蝶",3,6
"9404","淡褐馬糞金龜",1,6
"9405","淡褐雙尾小灰蝶",1,7
"9406","淡褐雙尾小黑蝶",1,7
"9407","淡褐雙尾琉璃小灰蝶",1,9
"9408","淡褐雙尾瑠璃小灰蝶",1,9
"9409","淡點赭褐蜆蝶",2,6
"9410","淡藍雙尾灰蝶",2,6
"9411","淡雙尾青灰蝶",1,6
"9412","淡雙紋銹天牛",3,6
"9413","淡Y紋波尺蛾",1,5
"9414","淨雪燈蛾",1,4
"9415","淨蠶螋",1,3
"9416","深山台灣絨毛金龜",1,8
"9417","深山玉帶蔭蝶",3,6
"9418","深山白帶蔭蝶",3,6
"9419","深山白條蔭蝶",3,6
"9420","深山白蝶",3,4
"9421","深山竹眼蝶",4,5
"9422","深山竹雞",2,4
"9423","深山弄蝶",2,4
